uniqueSampleKey,uniquePatientKey,entrezGeneId,molecularProfileId,sampleId,patientId,studyId,value
QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-00947,C3L-00947,ucec_cptac_2020,1.02
QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-00947,C3L-00947,ucec_cptac_2020,-0.426
QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-00947,C3L-00947,ucec_cptac_2020,0.27
QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-00947,C3L-00947,ucec_cptac_2020,0.226
QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ3OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-00947,C3L-00947,ucec_cptac_2020,0.145
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,0.875
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,-0.427
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,-0.0341
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,0.771
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,-0.728
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,0.866
QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTQ5OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-00949,C3L-00949,ucec_cptac_2020,1.96
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,0.144
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,0.444
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,0.121
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,0.682
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,-0.262
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,-0.637
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,0.248
QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYxOnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-00961,C3L-00961,ucec_cptac_2020,0.773
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,-0.159
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,0.964
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,0.19
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,1.08
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,0.271
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,0.47
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,-0.139
QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwOTYzOnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-00963,C3L-00963,ucec_cptac_2020,0.424
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,0.455
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,0.722
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,-0.292
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,0.323
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,-0.362
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,-0.0295
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,0.0721
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,-0.0009
QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ4OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01248,C3L-01248,ucec_cptac_2020,0.988
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,1.98
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,0.664
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,-0.0744
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,0.14
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,1.43
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,0.832
QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjQ5OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01249,C3L-01249,ucec_cptac_2020,1.52
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,0.655
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,1.79
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,-0.0638
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,0.287
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,0.149
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,-0.22
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,0.382
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,-0.37
QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjUyOnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01252,C3L-01252,ucec_cptac_2020,0.775
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,3002,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,-1.25
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,84868,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,-0.15
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.187
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.648
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.0451
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.126
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.0021
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.194
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,925,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.327
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,968,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,-0.42
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,29126,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,-0.236
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.204
QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU2OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01256,C3L-01256,ucec_cptac_2020,0.2
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,3002,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,-0.549
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,84868,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,0.145
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,0.777
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,0.474
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,1.11
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,-0.428
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,0.89
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,-0.464
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,925,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,1.24
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,29126,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,1.11
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,0.635
QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjU3OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01257,C3L-01257,ucec_cptac_2020,0.712
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,84868,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.0557
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.0388
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.955
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.0
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.344
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.077
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.23
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,925,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,-0.166
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.136
QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjc1OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01275,C3L-01275,ucec_cptac_2020,0.121
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,3002,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,-0.351
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,84868,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,0.567
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,0.246
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,0.786
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,1.37
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,0.126
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,2.97
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,0.915
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,0.256
QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMjgyOnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01282,C3L-01282,ucec_cptac_2020,-0.728
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,3002,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,-0.585
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,84868,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,0.295
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,-0.202
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,0.591
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,0.905
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,-0.324
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,1.14
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,-0.204
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,80381,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,0.0265
QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA0OnVjZWNfY3B0YWNfMjAyMA,1515,ucec_cptac_2020_protein_quantification,C3L-01304,C3L-01304,ucec_cptac_2020,-0.515
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,3002,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,-0.144
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,84868,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,0.183
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,-0.142
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,0.165
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,0.753
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,-0.06
QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAxMzA3OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_protein_quantification,C3L-01307,C3L-01307,ucec_cptac_2020,1.05
