gene,mean_pos,mean_neg,log2FC,pvalue,u_stat,FDR
LHX9,4.685990476190476,0.8014189247311828,2.408547882038692,0.0024453506652463057,23566.0,0.006317579542646035
AARD,8.692467857142857,1.5796182795698923,2.3881347612966186,2.720194060876035e-16,30466.5,6.945810588319082e-14
SLC7A10,3.2342083333333327,0.538276559139785,2.3850906813610733,1.7608401566093428e-14,29679.5,2.263590380634355e-12
GAGE2A,5.694676190476191,1.0100152688172044,2.3841485232274895,4.019573668712064e-09,24230.0,6.003594005191737e-08
BPIFB4,3.116379761904761,0.5177156989247311,2.3804228557298233,4.6230963693987066e-06,25430.5,2.649078276224774e-05
IGSF1,11.131965476190475,2.087250537634409,2.360420018513249,3.5592606594379897e-16,30427.5,8.466508942957744e-14
KCNU1,0.7622845238095239,0.06855763440860216,2.3549220147312853,0.6012308503549497,18867.5,0.6818119517318405
ZFP42,2.9139071428571426,0.5068974193548387,2.3121103777010594,4.8227056243077033e-05,24218.0,0.00020407544344403086
SELENOV,4.07322619047619,0.7440120430107526,2.305827627679964,1.8409023989923832e-09,27457.5,3.072016178801972e-08
HIF3A,13.882514285714286,2.7601047311827953,2.2894839226791537,3.533124376560252e-16,30440.0,8.466508942957744e-14
PROK2,13.482109523809523,2.6799438709677426,2.288579911805096,0.00024588458933005603,24421.0,0.0008547722389243275
CYP2W1,20.02131428571429,4.035317634408602,2.282654489896354,0.0010395221168738146,23918.0,0.002998559619085098
IFIT1,108.42369285714287,22.316227096774192,2.275394663884998,7.295706474927228e-29,34447.0,1.3599196869264352e-24
PRR20G,8.486385714285714,1.70092688172043,2.2533113739326613,1.0711789417553174e-06,25675.0,7.500666970067287e-06
MAGEA10,5.048377380952381,0.9874866666666666,2.2431200957136435,2.2683715995568935e-05,24546.0,0.00010502346402320043
LGALS14,1.6477059523809519,0.2761892473118279,2.215931957301755,0.011865732234416209,22392.5,0.025091572936225864
KLK5,42.010019047619046,8.964974193548388,2.215788710102579,8.537941875377245e-09,27210.0,1.1483487140806632e-07
CRYGC,8.810079761904761,1.8190191397849462,2.215069245967655,0.014317306097917126,22407.5,0.029485646410913183
P2RX2,5.346032142857144,1.083507741935484,2.2021363537755385,0.16715748806028463,21375.0,0.24059059028405233
KCNK2,3.382395238095238,0.6574417204301075,2.2008731592712873,1.6544353175407423e-06,25931.0,1.0839604330038468e-05
EZHIP,0.8510166666666666,0.10746666666666667,2.196591065086099,0.00019141379437565996,23888.5,0.0006862768084559149
TGM7,17.733213095238096,3.8075210752688173,2.190241104089576,0.0015618610905107075,23761.5,0.004268781631542462
XAGE5,0.6733154761904762,0.06998193548387098,2.1856756509119606,4.002851623066015e-06,22745.0,2.3433779602371392e-05
PPDPFL,0.6049595238095238,0.055121075268817196,2.1841457165604954,0.0035201142550464783,22137.0,0.00870224532016795
POU3F2,2.336954761904762,0.4389647311827957,2.176816696040938,0.3167119944653093,20867.0,0.4078590613252714
TKTL1,22.218246428571426,4.883444086021505,2.163008630643301,1.722528097019013e-09,27575.5,2.8900021357726737e-08
PNOC,29.303196428571432,6.509107096774194,2.153445720208473,4.0273518833286985e-08,26873.5,4.3926178528523664e-07
WFIKKN2,1.4404809523809525,0.24731247311827959,2.149074715339221,8.989141308759819e-06,25454.0,4.700072762841039e-05
CLDN6,236.8963273809524,53.41259354838709,2.146914344946099,2.924526098917413e-14,29701.0,3.407072905238786e-12
SOX11,5.684469047619048,1.207315483870968,2.1455772043649066,6.818411992524781e-11,28257.5,1.916971335454931e-09
CELA1,1.0597761904761906,0.1642015053763441,2.1341358340475813,0.3832462727075271,20640.0,0.47536002949616085
NPPB,2.6860190476190478,0.5357451612903226,2.131684639878278,9.684743913340537e-05,24481.5,0.00037624765849242933
FOXI3,3.304979761904762,0.6787870967741936,2.1283453370749434,1.2407096492231937e-16,30394.0,3.717380342954006e-14
NPY1R,7.08945357142857,1.5500172043010754,2.1234010568118933,0.8234560904910634,19231.0,0.866949502511328
FBXO17,20.25500119047619,4.590106451612903,2.117690732698629,4.692387061768e-07,26272.0,3.6718414359809177e-06
NAPSA,9.05260238095238,2.013774623655914,2.1143604457084457,0.29196937692260816,20940.5,0.3822927638551565
MYOD1,2.7500357142857146,0.5668498924731182,2.0955460448049417,1.3229248006489186e-14,29039.5,1.8266161691922845e-12
UGT3A2,5.674003571428572,1.2572129032258066,2.0889249487888795,1.1442669282597654e-11,28600.5,4.4528466686350783e-10
AOC1,310.38268809523817,73.00937440860216,2.0863845169316213,1.7152290729699973e-06,25932.0,1.1202477196972931e-05
GCGR,6.841138095238097,1.5393352688172042,2.0820612943963215,5.888362093981815e-09,27287.0,8.346697295195515e-08
SMR3B,10.402377380952382,2.4193247311827952,2.0596069449737855,0.48783206208629004,18693.5,0.5781529525234261
PTX3,12.075873809523811,2.8369578494623657,2.0516308462738664,2.188850055210119e-14,29751.5,2.692378277826394e-12
GAL3ST3,8.250366666666666,1.9183548387096774,2.048659717016812,2.4436424695919934e-12,28847.0,1.222945692555774e-10
PHOX2A,1.266986904761905,0.23240215053763436,2.0399978014802187,5.941644591162357e-07,25403.5,4.4929920965219605e-06
ESRRB,1.378754761904762,0.26561290322580644,2.0159939222967735,7.041504172466105e-14,29546.0,6.7309557833214465e-12
EYA4,3.125275,0.6976462365591397,2.015601230908102,3.223719762685565e-07,26316.5,2.65415796715808e-06
SLC9A3,3.004552380952381,0.6690647311827956,2.0132083353074215,0.006622667941787858,23163.5,0.01508573022545835
CALCA,76.64821785714287,19.004566881720432,2.0062156997380236,4.322630470505127e-08,26792.5,4.6736561467642437e-07
CBLN2,2.5714380952380953,0.5663875268817203,2.0031832838280406,0.04175254956588199,22225.0,0.07374846241903159
GABRQ,2.7424869047619045,0.609356559139785,2.0025708149649466,4.998786862867469e-12,28767.5,2.2027751093108655e-10
PLAC1,3.048466666666667,0.6932978494623655,1.9887148502551668,1.731020446409649e-12,28941.0,9.166540091214731e-11
IFI6,4948.498489285716,1248.6020088172043,1.9865907598963695,1.0621482281160544e-24,33259.0,4.949610743020813e-21
MUC12,1.1982547619047619,0.228412688172043,1.9829917455378399,2.4362403307048945e-06,13223.0,1.5154118462137346e-05
PROKR2,0.9112119047619047,0.16010709677419357,1.9589076857503542,6.2317717000264615e-09,26683.0,8.74042321207624e-08
EEF1A2,68.06699285714286,17.533088172043012,1.9507881776113063,0.17081774720497578,21363.0,0.2448698614089632
UGT3A1,1.7086309523809518,0.3680864516129032,1.9500511457635334,8.649993471450842e-07,25942.5,6.256787441179784e-06
KCNQ2,4.254560714285715,1.030143440860215,1.9460212928582203,0.2655003309922087,21014.5,0.35357049151209335
COX7B2,1.8751595238095233,0.4126769892473119,1.9458471262414752,9.66653255930251e-05,23151.0,0.00037569676168765383
MT1H,52.39613809523811,13.59338107526882,1.938732583201215,1.4337745045273396e-06,25980.0,9.613766533581984e-06
BTBD17,4.871390476190477,1.1974513978494625,1.9379689270666427,7.691329249894171e-14,28838.0,7.168318860901367e-12
HTR3A,17.139904761904763,4.402723870967741,1.9368818921999753,3.4694988352219436e-10,27924.5,7.593043322420561e-09
PASD1,2.1499595238095237,0.49007225806451615,1.9309355104653072,4.401575663282751e-07,25139.5,3.482401118997898e-06
MX1,154.8754761904762,40.653695913978495,1.9270371299018698,1.8805814669149088e-27,34055.0,1.752701927164695e-23
GCK,2.5767500000000005,0.6052864516129033,1.9242011708500935,1.6523182764676662e-08,27083.0,2.027597937679875e-07
LYPD2,87.19810595238096,22.910750322580643,1.923642326042718,6.1528323322869355e-06,25453.0,3.394163796206821e-05
RSAD2,31.878016666666667,8.427755913978494,1.906842412880275,5.227374075161298e-27,33929.5,3.2479417587002193e-23
KCNJ1,0.9364261904761906,0.17722494623655916,1.9024883878541488,0.00010399052611009863,24709.5,0.0004002443540557998
MAGEA9B,2.679402380952381,0.6449541935483871,1.8995510885750542,2.5666037204914735e-05,24134.5,0.0001167435172034189
FAM107A,92.43846904761907,24.83684258064516,1.8917744236923888,2.4858052168809064e-12,28902.0,1.2323247139005343e-10
MAGEA4,18.477115476190477,4.9114933333333335,1.8902140382468677,2.3355843164434844e-08,26339.5,2.7209557286566596e-07
COL25A1,7.034892857142857,1.8308286021505376,1.885671661999365,4.01492400398923e-10,27897.5,8.627046987676078e-09
XAGE2,11.030239285714284,2.915929032258065,1.883810222984347,1.6167811139946854e-09,26568.5,2.7497080259909612e-08
TUBB4A,16.494608333333332,4.422479139784946,1.8755288258127232,7.692021184914189e-12,28688.0,3.1862061085955663e-10
TNNT3,6.187458333333333,1.6188808602150537,1.8710073826804374,0.030816040359386645,22416.0,0.056810502650476415
TEX19,1.3593154761904758,0.2991139784946236,1.8704190866087873,1.9757711877724294e-05,25192.0,9.36155946621202e-05
CT45A1,2.701422619047619,0.6668694623655913,1.8691067168736195,0.004177168186831217,22670.0,0.010088418632098198
LRP2,7.10350595238095,1.8809640860215056,1.862496513307284,7.755008665377424e-08,26719.0,7.693100666452111e-07
VRTN,0.5622869047619048,0.08213591397849462,1.8624409081626125,0.005662373993466659,23042.0,0.0131669974099574
CNTFR,23.99627142857143,6.565002365591398,1.8541326337412525,3.1196264942154764e-11,28415.5,1.0008577943575985e-09
CYP1A2,1.2466154761904762,0.2748817204301075,1.8448305650909382,3.316306332414152e-09,27297.0,5.0420840160032457e-08
LGALS7B,28.525984523809527,7.955751827956989,1.829234167880662,8.983954111908339e-11,28204.0,2.43402477683098e-09
BIRC7,8.804173809523812,2.407247096774194,1.8283775692379096,0.002010702810965304,23663.0,0.005314733465172046
PDCL2,6.479727380952381,1.7533569892473118,1.8278870131072507,6.250945334595079e-11,27963.0,1.7843433543162678e-09
RDH8,0.44313095238095235,0.05311956989247312,1.8266414006011193,0.001773047720051319,22995.5,0.0047663123019550885
L1CAM,49.37295238095238,13.895379354838708,1.8216894045693772,1.207107050594833e-15,30239.5,2.3652753976576316e-13
CRYGD,0.34462738095238094,0.02591591397849462,1.820136164161801,0.8141946854872912,19383.0,0.8599608418791427
TRIM43,1.783120238095238,0.4349769892473118,1.8155763757441572,6.6546850521637336e-06,25166.0,3.63018230530676e-05
FBXO27,18.904511904761904,5.309425806451612,1.812794603012626,3.864405277788816e-16,30425.5,9.004064297247941e-14
SLC7A14,0.3223797619047619,0.02032709677419355,1.8115791470321505,0.07608388340109948,21744.5,0.1233542303728359
MCCD1,7.536005952380952,2.0765348387096774,1.8107851145326985,2.267795954084402e-07,26141.0,1.958837654501078e-06
PTPN5,1.4826071428571428,0.35146,1.8096331000939487,0.007100629380130229,23130.5,0.016010128419696075
BARX2,7.283294047619049,2.0218935483870966,1.7989123359092685,1.677828791901087e-09,27593.5,2.830292188329074e-08
PRODH2,0.7076357142857143,0.1321258064516129,1.7987977868066467,0.2993888108540752,20772.5,0.39006358380005285
LAMP3,25.609777380952377,7.294409677419354,1.797810236587464,5.354118252704036e-23,32743.0,9.980076423040323e-20
GLDC,23.270142857142858,6.634592903225806,1.7950039085348977,1.0306216776767124e-15,30265.5,2.088129138249339e-13
ARX,11.255241666666668,3.177977634408602,1.792480494270802,0.021760006283953925,22546.0,0.042197931453693424
IFNL1,1.4931416666666666,0.3604399999999999,1.79078948520715,8.480112152629446e-18,30720.0,3.855348549390558e-15
STRA8,2.889551190476191,0.764315053763441,1.7902997206154307,0.100216821043298,21713.5,0.15643036351616868
CCDC194,2.673769047619048,0.707710322580645,1.779937787157845,3.152007843673886e-15,30060.0,5.293101460007319e-13
COX4I2,24.180534523809524,6.98377677419355,1.7772095268127397,4.6718122469593624e-08,26840.5,4.996131972651894e-07
ADRA1D,1.2484940476190478,0.2941283870967742,1.7746115849546524,5.443801638215975e-07,26220.5,4.168959019570492e-06
MAGEC2,8.247219047619046,2.3437058064516134,1.7722250185547512,1.4863222414454402e-06,24620.5,9.898194562537694e-06
C19orf84,3.755791666666666,1.0295823655913978,1.7712376316748066,1.7518828989988e-06,25920.5,1.1413875301411266e-05
CDH12,2.003490476190476,0.5164604301075268,1.7707050883816544,0.0007302407442172386,24038.5,0.0022147229860412184
CYP2A13,0.8815154761904763,0.18944258064516128,1.7617338397042097,0.01630593137277064,22479.0,0.0330480113937637
OLIG3,1.6898130952380952,0.4286711827956989,1.759366344606499,0.07597879500620465,21788.5,0.12319456671152179
RYR1,5.018917857142857,1.4178356989247312,1.7538232238290565,5.936256872277401e-15,29974.0,9.298587724874184e-13
SIX3,11.552366666666668,3.3592963440860215,1.7520724907605345,1.4998290434734401e-07,26549.5,1.3610912059564228e-06
RNF182,9.29225238095238,2.7035268817204297,1.7442282726894274,1.5251449738493865e-12,28993.0,8.288251403076549e-11
COL23A1,36.13684523809525,10.720563440860214,1.7436817363969475,6.538816605617e-16,30340.0,1.4415495664476408e-13
IGF2,22.64096071428571,6.693854838709678,1.7429909053582298,0.016720143740723583,22732.0,0.033775374797579645
ALK,1.772217857142857,0.46020688172043006,1.7407167101519696,6.942380784179762e-16,30329.5,1.5047206722919855e-13
LBP,53.08858928571429,15.825631612903226,1.7397661819307288,0.030754468832785698,22417.5,0.05670821041083444
CRTAC1,14.856827380952378,4.378763010752689,1.739631950874422,7.288831705747105e-11,28246.0,2.0221499810555085e-09
NKX3-2,4.010470238095239,1.1334791397849464,1.7365701303310683,0.7490088657224211,19958.5,0.8079586375616857
IFI44L,32.44521904761904,9.675513763440861,1.7352011923751613,2.900101295926271e-23,32825.0,6.757236019508211e-20
LCNL1,2.595286904761905,0.7125881720430107,1.7298425813724851,0.7769107755122043,19150.5,0.8302251250098887
SLC12A3,3.83215,1.0968524731182796,1.7160730240972606,0.427989157760578,20591.0,0.5204937385562501
MAGEA11,7.851284523809524,2.3213288172043014,1.7153889344078916,2.3791327532181757e-08,26761.5,2.7682293707856927e-07
WNT7A,117.89163214285715,35.885568387096775,1.7131941978058365,9.425363605415853e-12,28649.0,3.754033709507511e-10
IRX2,2.3195678571428577,0.6394372043010753,1.710249861655723,0.39593515268904633,18394.0,0.4876912209161319
GDPD2,1.800382142857143,0.4827309677419355,1.7053876693267793,7.771189327199181e-15,29922.0,1.1776826752763636e-12
IFNB1,0.5662976190476191,0.10473268817204302,1.702425272953804,1.1936835958243128e-16,29085.0,3.6475839715024904e-14
HERC5,22.676050000000004,6.9014066666666665,1.7018008542798406,1.1923338553170739e-23,32943.0,3.1750147233014656e-20
SLC6A11,1.8593607142857138,0.5037877419354839,1.6982696465036646,1.8000793954677136e-12,28831.0,9.451684487751601e-11
SLC22A16,6.451434523809523,1.9218154838709678,1.6961594993718125,4.58565834664768e-11,28338.5,1.3720172003453092e-09
LRFN1,15.532271428571427,4.7403079569892475,1.6913566779147167,2.772909655900179e-12,28881.5,1.3495309656913664e-10
PPP2R2B,2.23950119047619,0.6258294623655913,1.6884984388328563,0.0036890750942185605,23415.5,0.009068226263514964
CTCFL,7.301376190476191,2.196524731182796,1.6883412262580442,1.4506469788865073e-11,28485.5,5.386466072996911e-10
RNF212,9.067102380952383,2.7457320430107526,1.6876659633843236,4.8299737725389223e-08,26832.5,5.147553523163265e-07
PNMA3,20.820025000000005,6.406222580645162,1.6849924920981216,3.653267246315576e-15,30055.5,5.973412409765118e-13
RSPO4,12.193724999999999,3.7348481720430105,1.6806807534050385,3.242043508042905e-15,30066.0,5.39568669552855e-13
SSTR1,4.645082142857143,1.383758064516129,1.677177190962419,9.659227779944581e-05,24746.5,0.0003754911487344463
CDKN2A,102.17334523809525,32.178324086021505,1.6637926150019362,1.363124639943175e-16,30593.0,3.970100513834497e-14
OASL,28.624724999999994,8.987254193548386,1.6603767407323915,1.9141463948151643e-22,32571.0,2.548549199953904e-19
PDE6G,15.206336904761905,4.743031827956989,1.6601466706579537,0.016620880082754714,22735.0,0.03358774011403462
DDX53,0.47743452380952384,0.08321139784946238,1.6561481079901539,0.006311995154449732,22627.0,0.014482899871637226
IFI44,125.43306785714285,39.779724731182796,1.6543400915197095,1.5038540045153583e-24,33214.0,5.6063677288332556e-21
NEFH,20.90891428571429,6.586863655913978,1.6516000008618847,0.021275434690644444,22612.0,0.04140038394144338
TCEAL5,11.846808333333334,3.757883225806452,1.6307438641723186,5.1737931994810875e-06,25622.0,2.922409249646287e-05
SLITRK2,1.9853976190476192,0.5747066666666667,1.627990163935174,4.159023601615706e-07,26250.0,3.3200942155938655e-06
TENM1,2.8592476190476184,0.8575967741935483,1.6277402235714529,1.391741045696578e-07,26575.5,1.2704237557191094e-06
FAM133A,1.547497619047619,0.4333991397849462,1.6269889768988042,4.836803128475199e-07,26144.5,3.7644263179447894e-06
FXYD7,1.913352380952381,0.5522197849462367,1.6261695870192168,5.442287951529478e-05,24905.5,0.0002265897865010263
ISG15,2100.326307142857,683.6573391397849,1.6191258518365697,4.6644186545678383e-20,31802.0,4.347238186057225e-17
TRHDE,2.4219273809523805,0.7209812903225806,1.6191054844507369,1.5964866384485744e-09,27586.0,2.7201563931153044e-08
KLK7,50.14042857142857,16.316999569892474,1.6136582920077458,2.414102709077151e-10,28003.0,5.554934455062054e-09
PIPOX,4.947710714285713,1.5513043010752687,1.6120232279599243,0.0002036111577141836,24500.5,0.0007240198359008741
ADAMTS16,5.621577380952381,1.7732464516129034,1.6108722195979106,0.03811457502428261,22305.0,0.06827475274205613
UCHL1,260.1249833333333,85.24640967741936,1.6083571081900585,6.506955534766346e-19,31416.0,3.912569392517571e-16
ANGPTL7,1.9491749999999999,0.5729221505376345,1.6065316799424239,0.0007806472452202637,23999.0,0.0023511495638884657
MAG,3.3807214285714284,1.043357634408602,1.6061096167108677,3.0430793096209196e-07,26342.5,2.519655640775881e-06
NKAIN4,23.770270238095236,7.745465591397849,1.605283927433729,9.535775716531171e-09,27209.0,1.265147274903564e-07
MAFA,2.9912595238095236,0.9165092473118278,1.6045714397773023,2.758968143068825e-11,28434.0,9.022309857333842e-10
COL9A3,28.048982142857145,9.18227182795699,1.6005329038718137,1.9580086174316267e-07,26492.5,1.7237575780721718e-06
PLXNA4,10.000564285714287,3.234007311827957,1.5991067204917107,5.6962210009027064e-06,25601.5,3.168533555858742e-05
FOLR3,5.1870095238095235,1.6458569892473118,1.5985165391642115,1.2234502426372668e-07,26513.5,1.136278650859923e-06
CILP2,17.375480952380958,5.712626021505376,1.5880701662308532,4.095529958956926e-12,28808.0,1.8803122767230814e-10
OAS1,62.31045238095238,20.700967096774193,1.5851370641103733,1.1480696527495714e-23,32948.0,3.1750147233014656e-20
UPK1A,4.1349166666666655,1.313621935483871,1.582937249152468,5.215375291526841e-07,26238.5,4.0171320427297655e-06
SSC4D,18.244128571428572,6.0374064516129025,1.5796173370436244,7.643333895762778e-16,30314.5,1.6189970888297522e-13
IFIT2,31.47617261904762,10.48097139784946,1.5773642294634258,1.484846028422665e-20,31966.0,1.6280899982234397e-17
GAGE1,0.47177142857142856,0.09208322580645162,1.5737069930628251,0.14868496213090657,20831.0,0.21766179958533718
APOBEC3A,3.491788095238095,1.1082701075268817,1.571759234200262,2.596345604411828e-12,28893.5,1.2669079074931012e-10
ANKRD33,0.6541369047619048,0.1543015053763441,1.5682864494271935,3.302603874390825e-13,28992.5,2.3768546802565627e-11
ZNF229,2.4849916666666667,0.7777245161290323,1.5583195200879225,7.302758673922102e-05,24837.0,0.00029400307058727424
DCAF12L1,7.65902142857143,2.5383926881720433,1.5562154047836887,5.075797021482174e-07,26238.0,3.925844667237665e-06
CLCNKB,3.7007738095238096,1.1946348387096775,1.5537479380050574,6.573589761161452e-16,30339.0,1.4415495664476408e-13
NR1H4,0.9488714285714286,0.2574623655913979,1.5529745771834875,0.6565768994446619,20053.5,0.7308368210706138
LMO1,7.54972738095238,2.5088922580645163,1.5519709693013721,6.082212952092164e-15,29944.5,9.447704118916495e-13
ENHO,9.26027380952381,3.092916989247312,1.5516756869480257,8.481402247026861e-15,29912.5,1.2351042022232867e-12
IGLON5,9.484786904761904,3.1875772043010753,1.5437215827690567,8.25125380917793e-06,25496.0,4.3803100295869375e-05
IFIT3,115.25573214285717,39.48796365591399,1.5429559304053002,1.7782875608230358e-22,32581.0,2.548549199953904e-19
CENPVL3,1.015245238095238,0.2831630107526881,1.541330788004709,9.698125824158217e-06,24016.0,5.0284580072965e-05
NUPR2,21.075935714285713,7.180384731182796,1.540339123609779,2.1188437024161524e-10,27984.5,4.955488910042294e-09
HTR6,3.7951654761904754,1.2418701075268817,1.537439592803699,1.8413505683523824e-07,26506.5,1.6320862859766242e-06
TGM5,3.887247619047619,1.2786443010752688,1.5321429230066828,0.002046103118983064,23656.0,0.005397588754294411
SCGB3A2,0.9096714285714287,0.24915548387096773,1.531944344473102,0.009681059387822082,22671.5,0.021063960194817745
ZNF334,3.6524499999999995,1.1993488172043012,1.5300440665461568,6.895527494428488e-08,26747.5,6.970316295886497e-07
OR7E24,1.3063214285714289,0.38742301075268815,1.5286801082456574,0.004790850645637364,22479.0,0.011394852116202689
ESPNL,3.5781202380952393,1.175901935483871,1.5274511930564216,3.748641866872503e-08,26892.5,4.117541803093899e-07
FOXR2,0.5949797619047619,0.14109698924731184,1.5273573315022417,0.05907175204120771,20966.5,0.0992874173172328
RTBDN,1.2176214285714284,0.3576696774193548,1.525557307541824,4.419886436825545e-09,27351.5,6.456636613042959e-08
TAFA4,0.5711892857142857,0.13324322580645162,1.524884505215011,2.1043805701199964e-06,25542.5,1.3351141534049261e-05
ADGRA1,0.4127285714285714,0.0784494623655914,1.522679738285505,0.5714646503773358,20219.0,0.6552181027659101
C20orf204,4.169732142857142,1.386889677419355,1.5218479588477614,8.827285979009437e-10,27731.5,1.6772743185396115e-08
KLK8,13.837775000000002,4.765041290322581,1.5184763159474044,2.3735830854512942e-07,26438.5,2.03418798679596e-06
LRRN2,75.65684880952381,26.415761075268815,1.5145261631593492,6.440860908442226e-17,30712.0,2.182866315152056e-14
MYO16,0.719829761904762,0.18715354838709677,1.5135019750504253,0.025290948217979538,22515.5,0.048005091852415506
TEX13C,0.33687976190476193,0.0531,1.5127619928325065,1.252067768350436e-07,25002.0,1.159391117836668e-06
PPARGC1A,2.63335,0.861650752688172,1.5070852621470092,2.1424825790322808e-07,26470.0,1.8652907647436578e-06
KLK6,63.52402976190475,22.29655053763441,1.5062952018965476,1.9819590215678434e-06,25893.0,1.2662601564731714e-05
TRO,19.294714285714285,6.766608817204301,1.4979938404920567,2.617833360988502e-10,27986.5,5.958048088989704e-09
SLC1A6,0.8248476190476188,0.22829462365591396,1.4942245583133833,0.011116775843449014,22904.0,0.023749765240331188
PLA2G2A,5.478833333333333,1.8852978494623656,1.4906079840947242,0.19600351578897512,21257.0,0.27482364482522165
ELOVL3,7.343051190476191,2.5506335483870965,1.4895569277217608,8.301975360656629e-14,29519.0,7.623094616878796e-12
PGLYRP4,1.252145238095238,0.3838956989247312,1.4824821031886188,9.05557076132607e-05,24694.0,0.00035513536501392373
NXPH4,47.41737142857143,16.930524731182796,1.4803321442850983,4.4566746183336655e-12,28792.0,1.9969330501379696e-10
GRIK5,14.31745119047619,5.080623440860214,1.4766185095511333,5.863030439124663e-09,27318.5,8.323449153486954e-08
OR56A3,0.5679440476190476,0.1401197849462366,1.4759729750022217,1.5398968069408832e-08,26384.5,1.916059241323803e-07
ERBB2,292.79699285714287,105.24736989247312,1.4752390850831685,1.762435149791101e-15,30177.0,3.285179119210612e-13
MMP20,0.6474678571428572,0.16898795698924732,1.4744699588822356,0.055517486263990945,21933.5,0.09423968162833905
ARL14EPL,0.9977440476190477,0.2951494623655914,1.4740713612773904,5.119602942641361e-09,27267.0,7.386176381643574e-08
MYOZ1,9.743529761904762,3.44418,1.4737238634308933,3.3590567723389274e-11,28401.0,1.0666029514674216e-09
ALPI,0.8773559523809527,0.25238043010752687,1.4717502818705692,0.35153431251543044,18313.5,0.4434653193067696
ATP13A5,0.46165476190476185,0.1027963440860215,1.4696519623490631,2.861828165265748e-13,29184.0,2.1084773518005353e-11
PITX2,5.606808333333333,1.9606163440860216,1.4696081883667247,0.5343660677945796,18698.5,0.6225753799419317
TREML2,2.108365476190476,0.7000926881720431,1.4647399060969593,7.3055385365039e-08,26731.5,7.309220800483009e-07
MX2,14.778364285714288,5.296373333333333,1.4631538607768368,1.0824756741882565e-19,31680.0,7.628620084811305e-17
