uniqueSampleKey,uniquePatientKey,entrezGeneId,molecularProfileId,sampleId,patientId,studyId,value
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,3394,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,7.56
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,3902,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,4.25
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,4118,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,9.67
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,94025,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,15.7
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,5133,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,2.93
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,55509,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,2.52
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,6772,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,13.8
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,7040,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,7.85
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,201633,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,6.66
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,79679,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,13.5
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,2829,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,2.52
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,898,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,11.35
QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,QzNMLTAwMTM5OnVjZWNfY3B0YWNfMjAyMA,925,ucec_cptac_2020_mrna,C3L-00139,C3L-00139,ucec_cptac_2020,6.66
