gene,mean_pos,mean_neg,log2FC,pvalue,u_stat,FDR
CAP1,205.0450868686868,183.5149831111111,0.15996081427552994,0.011309318223535753,25895.0,0.060299110894366834
OSGIN2,20.461940404040405,18.30491822222222,0.15988507677186764,0.03399759860774201,25305.0,0.13517816511269434
FCN2,0.17431010101010097,0.14558222222222222,0.15960162067335118,0.513092258518493,23063.5,0.7264099252397143
MAGEH1,23.208535353535357,20.768794888888888,0.15951106065326173,0.0005190071724152376,27235.0,0.0052778470779160005
MAP3K7CL,2.43469797979798,2.1699539999999997,0.15915079213960934,0.006691959819718205,26150.5,0.04063904083862176
LIMK1,34.64086161616162,31.013523333333335,0.1590917584367099,0.0015033978613131682,26811.0,0.012482555071214901
SCPEP1,70.29166767676767,62.94535444444445,0.15901459775142218,0.13143714514176727,24431.0,0.330053669061369
TNFRSF12A,111.69850606060605,100.0385291111111,0.1589037402816304,0.6959091218163422,22834.0,0.8462225866433961
S100A5,2.898126262626263,2.5857695555555553,0.15872561806974203,0.03723972838405314,25250.5,0.1440142193109441
VSNL1,3.078026262626262,2.7470786666666664,0.15864869065384962,0.04593069244053889,25127.5,0.16598451087468882
ARHGAP27,13.489328282828282,12.074215111111112,0.15864538309143295,0.07159531830443083,24850.0,0.22361545253815393
CCND2,18.766980808080806,16.804793111111113,0.15843121392920612,4.066473552201857e-12,32185.0,1.0426281569882066e-10
PF4V1,2.8191737373737378,2.5157802222222223,0.15831874601642087,0.42082515134118714,21134.0,0.6516182772054933
NKX2-8,0.7830949494949494,0.6913537777777777,0.1582457620313084,0.6586705664475097,22900.0,0.824111918283097
ZFYVE28,3.4727969696969696,3.1020635555555556,0.15805198943827586,0.02683731766133453,25439.0,0.11515828757073565
MYOF,49.773236363636364,44.60061488888889,0.15797114826001107,0.05251994963864348,25046.0,0.18152639741596782
TMC6,26.04772424242424,23.337176222222226,0.15788662728226574,0.001138699524374866,26925.0,0.009979012286952282
HSPA1A,93.33922424242424,83.67167622222222,0.15756575533695877,0.02461018842461054,25487.0,0.10814095055038671
SYNE1,2.084173737373737,1.8586728888888888,0.15721113993066413,2.602777458277271e-10,31307.5,5.838239689806057e-09
ZNF469,1.3805343434343433,1.2277193333333334,0.15716774906685324,0.00183140520773154,26728.5,0.014701736571444912
TMED5,16.808022222222224,15.06361422222222,0.15709425515940806,0.05674680751334628,24998.0,0.19179702188674916
SOAT1,27.65298181818182,24.793993333333333,0.15684510822480666,0.013340104999389969,25811.5,0.06829430299056001
DNAJA1,290.591002020202,260.66546155555557,0.15673361839021693,0.0044787515006329175,26337.0,0.02987971652533915
SPPL2A,21.662888888888883,19.424189777777777,0.15660739803905294,0.030449867391036924,25368.0,0.12599012833938475
RNASE3,0.35943434343434344,0.3121988888888889,0.15651808845671056,0.005685327675249284,26143.0,0.035857875304440144
OLFML2A,9.761520202020202,8.747872,0.15647954770191566,0.3034406193259258,23746.0,0.5444872106502943
ZNF575,2.259252525252525,2.016865111111111,0.1564005051146632,0.25210433957514644,23912.0,0.48932154302489844
OTOP2,0.05964646464646465,0.043271555555555556,0.15612839263182615,0.7582681487570779,22667.0,0.8823887836705545
S100A14,119.91757979797981,107.620288,0.15595575061467556,0.09243053533294884,24680.0,0.26295869946361616
SYNJ1,3.4670646464646464,3.101666222222222,0.15591444932753049,0.009092047413677435,26003.0,0.051356292057862844
FMO1,1.3250666666666664,1.1791182222222223,0.1558798010475722,0.007716942097982544,26082.5,0.0454626424482916
NPAS4,0.15553838383838384,0.1293828888888889,0.15578223569605285,0.5187840811854869,23186.0,0.7306597419162262
ITIH6,0.10645050505050506,0.08533088888888889,0.1556925941073204,0.9568834769405938,22200.5,0.9821214696422372
BACH1,13.093028282828284,11.743654444444445,0.1556614503612758,0.014747640874936272,25760.0,0.07371843011767555
ACOX2,5.169381818181818,4.631413333333334,0.155362521547622,0.8165459053419462,22607.0,0.9145235676541363
CCDC9B,4.399033333333334,3.9399033333333326,0.15529428324939776,0.5996778130186756,23025.5,0.7861861326957458
RHBDD1,12.398506060606062,11.123105555555556,0.15528372004435384,0.01712877884085928,25682.0,0.08249460536982194
THSD1,2.8566616161616163,2.5550382222222217,0.15523650905161493,0.04737458747213461,25109.0,0.16978702374170143
TXNL4B,17.423045454545452,15.637343333333334,0.15506151709260302,0.8105722598559421,21932.0,0.9118326485525148
CCDC102B,0.957369696969697,0.849886,0.15465360163811942,0.00035728825576193516,27376.5,0.0038341123128396493
ACOT9,19.98280202020202,17.942099333333335,0.15459335627575183,0.018756244225764968,25634.0,0.08835390254441723
FAM3C,34.695566666666664,31.161762666666668,0.15450437704945352,0.13487210488627469,24412.0,0.3351127746041269
ZNF267,6.826771717171717,6.123677333333334,0.15441586258487444,0.0002857807976506038,27459.5,0.003172694501612421
JAZF1,8.730891919191919,7.834524222222222,0.15441543993699305,0.1292145353933119,24443.5,0.3269389086101987
FGF1,2.917580808080809,2.611441555555556,0.15433233180649122,0.3239396988753469,23685.0,0.5655007240424518
TXNRD1,62.99417777777778,56.59748688888889,0.1542220926784431,0.22267960652934804,24018.0,0.4557755425175192
TNIP1,106.92636767676768,96.07609466666666,0.15421602133654272,0.047140555549761536,25112.0,0.16904577827001827
BPGM,32.70290303030303,29.379076222222224,0.15413218203392892,0.03077345723956141,25362.0,0.12693455254379835
GMNC,3.341389898989899,2.992704888888889,0.15412217868392525,0.5824995600324019,21490.0,0.7751962456255547
ELF4,27.322133333333337,24.54377222222222,0.15411770517528173,0.04602296382709385,25126.5,0.16618908286265585
GAS2L1,27.299456565656566,24.53146177777778,0.15364503089561352,0.11754912674016449,24512.0,0.3078274406345415
TICAM1,38.75697474747475,34.83485844444445,0.15350628818390813,0.03867635504497213,25230.0,0.14785218581589019
SMIM31,2.6146494949494956,2.340771333333333,0.15342879405726903,0.3209869673872261,20859.5,0.5632304501645387
SOCS3,107.6262,96.76132977777776,0.15337645474448647,0.006586758026128519,26158.0,0.04014949954448516
AOX1,1.208280808080808,1.0766293333333334,0.15301232453463995,0.5559299282834966,23117.0,0.7566913161831363
CLYBL,1.9267444444444446,1.722834888888889,0.15298029948543976,0.0436353403195154,25158.5,0.1603949405552686
ITGB4,104.11330202020201,93.64634933333333,0.15270502288046559,0.6845628543866576,22856.0,0.8396559587923471
RYR3,0.41124242424242424,0.35999844444444445,0.15237857740294058,0.923063912455733,22136.5,0.9665699302384622
LGI3,0.232269696969697,0.19899488888888892,0.15223390233536005,0.029988662931388955,19190.0,0.12457960263897706
SLFN12L,0.024619191919191916,0.012144888888888887,0.15216239732436135,9.831736554259182e-08,27580.5,1.8605438514862045e-06
TTC22,6.7273444444444435,6.044241555555556,0.15208960323330775,0.7530893560328102,22725.0,0.8793826772648421
CMPK1,95.60393131313131,86.03298933333332,0.15201228642059475,0.16542947202643954,24257.5,0.38125684453175485
KRT16,51.53230909090909,46.373141333333336,0.15187695295527864,0.5644116544867914,21451.0,0.7626415905743051
PFN1,1441.564797979798,1297.7205215555553,0.15164487833504575,0.019656282066495848,25609.0,0.09150676766220844
POLR3GL,22.02767474747475,19.820709555555553,0.15158282006218898,0.027469661832990468,25426.0,0.1169028530974754
STYK1,3.661729292929293,3.286640444444444,0.1515412055042761,0.2103234727727884,24065.5,0.44030081670717347
MPP3,2.1376545454545455,1.9146191111111113,0.15148022170994802,0.8358956120804355,22571.5,0.9244476953953186
MRPL33,65.71587979797981,59.16501244444445,0.15125506380165588,0.20816632338410979,24074.0,0.437257185922899
FTSJ3,48.1176606060606,43.32125088888888,0.15116036884762288,0.16047195850180596,24281.0,0.37403992828231375
CT45A3,0.06687272727272728,0.05027844444444445,0.1511101005040691,0.307296316951707,23094.0,0.5478537560630677
SERPINE2,22.7269494949495,20.457254222222222,0.15109049581087278,0.8845432229514778,22067.0,0.9495442107703033
S1PR5,1.988054545454545,1.780860222222222,0.15076676167681874,0.15808717016819895,24292.5,0.37065972980317335
GULP1,4.922445454545455,4.424622222222222,0.15059264971514902,0.42316502676167855,23420.0,0.6539376636409955
FEZ2,10.332872727272727,9.299641333333334,0.15045885024569075,0.016503855379045217,25701.5,0.08013333270784133
ZNF101,7.8563232323232315,7.068804222222223,0.15036939487252393,0.002610160927105133,26577.0,0.019492547949214616
BIK,42.20229898989899,38.015371555555554,0.15036313134104243,0.32634847332207206,23678.0,0.5674037443077533
KCNT1,0.3619575757575758,0.3162428888888889,0.15033474134354374,0.6597994327418775,22904.5,0.8246828029666907
H4C7,0.06476767676767677,0.048466666666666665,0.1502941927577158,0.9254252502363238,22201.0,0.967846415553222
TTC7A,21.223427272727275,19.115034666666663,0.1502037590530738,0.0017318422146032331,26752.0,0.014035451687045333
GCSAML,0.07287878787878788,0.05579022222222223,0.15015617289345265,0.0051100780603157555,26171.0,0.032924941252777624
XCL1,4.972069696969698,4.470950888888888,0.1500802517057115,4.640632620699721e-07,29478.0,8.397146892117533e-06
LRRK1,4.26620303030303,3.8369777777777774,0.14929064857752725,0.31864732760339654,23700.5,0.5602326306426871
STK4,15.139037373737375,13.641375333333334,0.14924536647749792,0.0002980235392774223,27444.0,0.003281251489740787
CHRNA6,0.3900959595959596,0.342004,0.1490048274415631,0.001470120300173472,26814.0,0.012271850602433281
UGT2B28,0.038367676767676766,0.024792222222222226,0.14897894326113925,0.4993386296360143,22940.5,0.7163053760516628
CNTNAP1,5.4938101010101015,4.946049555555557,0.14867690334389297,0.2326577571726911,23981.0,0.4672205246105329
URI1,53.378746464646454,48.14429533333333,0.14860728883655117,0.31274055890591146,20832.0,0.5541861410786376
XRCC4,8.905775757575757,8.024835111111111,0.14851202058993776,0.13215460055161893,24427.0,0.3311415182527459
TAAR1,0.07512323232323233,0.05799755555555556,0.14846825025376786,0.7311359037964797,21915.0,0.8672758843557581
NADK,41.45419090909091,37.391426,0.1484332858941738,0.011722273885588146,25877.0,0.061881397223751605
BTBD19,3.66739898989899,3.2991815555555553,0.14838141082279324,0.024122954730829593,25498.0,0.10647692812276596
NR2E3,1.181490909090909,1.0563524444444445,0.14824206055924272,0.1341406171312834,20134.0,0.33410342518743097
