sample_id,IFN,TIL,PDL1,TGFB,TIME_index
TCGA-AX-A2HC-01A,-0.46342957776757016,-1.5028658841584608,-0.9801316150053738,0.6683194528784315,-1.6504618118555663
TCGA-AX-A2HD-01A,0.0519351991156832,-0.014359387592675188,1.6745882148975326,1.2483813071122505,-0.6776599649720703
TCGA-AX-A2HF-01A,-0.38203565878992074,0.5229968554921195,1.2251563643488237,0.23229066697815692,0.22308185337218395
TCGA-AX-A2HG-01A,-0.5914894878299591,1.1914482865255511,-1.0136124500703112,-0.5876889382091877,0.4498043877509479
TCGA-AX-A2HH-01A,-0.469788210285086,-1.6229814095951467,-0.5228625572713719,0.6054331803096524,-1.4773105726935205
TCGA-AX-A2HJ-01A,-0.5776580974014248,0.2078160289828553,-0.3357746431900136,0.4162677581995788,-0.6514733287357731
TCGA-AX-A2HK-01A,1.1920968849213902,-0.7118592412615605,0.1037194012698095,-0.11716081094769198,0.3118131592575717
TCGA-AX-A2IN-01A,0.36156569208117534,0.33511685122461143,0.7182299397936007,0.0759205500104538,0.39571694435600874
TCGA-AX-A2IO-01A,0.08527652109502627,-0.37677677666483356,-0.25356438155590727,-0.4613534880583285,0.2796652756830903
TCGA-AX-A3FS-01A,0.8078711375385861,-0.010614322850119692,0.6936642648133333,0.5522860521797612,-0.05531235901249465
TCGA-AX-A3FT-01A,0.6171531332553432,2.5938337875146233,1.0241544671329899,-0.4122745878648888,1.823988383832541
TCGA-AX-A3FV-01A,-1.15716764155647,-0.799873522869334,4.6438626322440175,-1.2680835483830455,2.16369070432245
TCGA-AX-A3FW-01A,0.03398176831130575,-1.2436488256952,-0.7939298766780017,-0.5608027936539699,-0.1070628510333288
TCGA-AX-A3FX-01A,-0.3811890137696839,-0.6900736989214432,-1.0432773404841469,-1.1334399574423744,0.42859327305061645
TCGA-AX-A3FZ-01A,-1.5914534459035132,-1.7664111698199734,-1.468368958291887,0.20525844305529437,-1.8140029677270857
TCGA-AX-A3G1-01A,1.1686871547810336,0.5555669767023321,1.142327375037379,-0.39287377801635764,1.3484009468566058
TCGA-AX-A3G3-01A,1.822476470163877,1.637524173842746,1.4469713686053087,-0.30269410834677024,1.9383514458840807
TCGA-AX-A3G4-01A,-0.31221336862117377,-1.0360679863687656,-0.9716104725091954,-0.22049506906354274,-0.5528022067695021
TCGA-AX-A3G6-01A,0.930411981340459,0.23691808965508024,0.15435286341176263,-0.48840590412978063,0.9289668822655479
TCGA-AX-A3G7-01A,0.6066058845285549,-0.47246628501951654,0.3565422476421864,-0.7126406870863474,0.8762013028034223
TCGA-AX-A3G8-01A,-0.39908501500923177,-0.9234546045016723,-1.4502825299727284,-1.7413630247320508,0.8170889749041734
TCGA-AX-A3G9-01A,-0.9755658847686337,-0.7057933642344034,-1.1281698925989965,-0.20968880676295704,-0.7268209071043874
TCGA-AX-A3GB-01A,-0.24889279963523753,0.436477971725808,-0.23152749222059546,-0.40589066208999997,0.3912432220466583
TCGA-AX-A3GI-01A,1.1988534970326468,-1.2885796887326333,0.6705560872118289,0.3931165464901527,-0.19950658131953858
TCGA-B5-A0JN-01A,0.1860131670926834,-0.5904643471059222,-0.9659106474273893,-0.483211621905422,0.02642434609187927
TCGA-B5-A0JR-01A,-0.35285439214364894,0.9176333379570598,-0.19503974972890772,-0.10472787532636113,0.22797427402119552
TCGA-B5-A0JS-01A,-0.5348737202448552,1.8840068287154073,-0.5441434008505834,0.3659070694718729,-0.0975771669318834
TCGA-B5-A0JT-01A,-0.028085734392273756,0.19955484036205673,-0.22276795174361466,0.8901343020106367,-0.9072339172685806
TCGA-B5-A0JU-01B,0.545951286791975,-1.3576588586605536,-0.17112720467708747,0.22205454172173114,-0.5496661339036198
TCGA-B5-A0JV-01A,0.24735290066580393,-0.7708707828328796,0.12108899681749671,0.7190420453890032,-0.8531850071721961
TCGA-B5-A0JX-01A,0.954131846423002,0.45398826812795945,0.5896850831777225,0.5233927323245833,0.14254233358497803
TCGA-B5-A0JY-01A,-0.6300726721123018,0.3407143935152631,-0.7021274874670089,0.37092292308303604,-0.7014181784377186
TCGA-B5-A0JZ-01A,-0.012307955822047235,1.4917583014733695,1.1407021474625876,-0.3871604410348513,1.2605446054061547
TCGA-B5-A0K0-01A,0.14995474289852112,1.3095392895628453,0.8018231950505186,0.43310330586080303,0.32066910330982523
